x,p,U:0,U:1,U:2,T,U_0:0,U_0:1,U_0:2,rho,rho_0,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
4.19968,1179.7,39.753,0.0011863,-10.068,268.88,39.75,0.0012169,-10.068,0.02108,0.02108,1,0.0043344,-0.0014058,-1.00E-05,0.0035356
4.20558,1179.8,39.758,0.0013684,-10.043,268.88,39.755,0.0013909,-10.044,0.021082,0.021082,1,0.0043403,-0.0014116,-1.00E-05,0.0035356
4.21138,1179.9,39.763,0.0015539,-10.019,268.88,39.76,0.0015682,-10.02,0.021084,0.021084,1,0.0043461,-0.0014175,-1.00E-05,0.0035356
4.21728,1180.1,39.768,0.0017427,-9.9945,268.88,39.764,0.0017489,-9.995,0.021086,0.021087,1,0.004352,-0.0014233,-1.00E-05,0.0035356
4.22318,1180.2,39.773,0.0019349,-9.97,268.89,39.769,0.0019329,-9.9705,0.021088,0.021089,1,0.0043579,-0.0014292,-1.00E-05,0.0035356
4.22898,1180.3,39.774,0.0019253,-9.9455,268.89,39.77,0.0019195,-9.946,0.021091,0.021091,1,0.0043637,-0.001435,-1.00E-05,0.0035356
4.23488,1180.5,39.772,0.0018298,-9.9211,268.9,39.768,0.0018221,-9.9216,0.021093,0.021094,1,0.0043696,-0.0014409,-1.00E-05,0.0035356
4.24068,1180.7,39.771,0.0017343,-9.8966,268.91,39.767,0.0017246,-9.897,0.021095,0.021096,1,0.0043754,-0.0014468,-1.00E-05,0.0035356
4.24658,1180.8,39.769,0.0016389,-9.8721,268.91,39.765,0.0016271,-9.8725,0.021098,0.021098,1,0.0043813,-0.0014526,-1.00E-05,0.0035356
4.25238,1181,39.768,0.0015436,-9.8475,268.92,39.763,0.0015297,-9.848,0.0211,0.021101,1,0.0043871,-0.0014585,-1.00E-05,0.0035356
4.25828,1181.2,39.766,0.0014484,-9.8229,268.93,39.762,0.0014323,-9.8234,0.021103,0.021103,1,0.004393,-0.0014643,-1.00E-05,0.0035356
4.26418,1181.3,39.765,0.0013534,-9.7984,268.93,39.76,0.0013351,-9.7988,0.021105,0.021106,1,0.0043989,-0.0014702,-1.00E-05,0.0035356
4.26998,1181.5,39.763,0.0012585,-9.7737,268.94,39.759,0.0012379,-9.7741,0.021107,0.021108,1,0.0044047,-0.001476,-1.00E-05,0.0035356
4.27588,1181.7,39.762,0.0011638,-9.7491,268.95,39.757,0.0011408,-9.7495,0.02111,0.02111,1,0.0044106,-0.0014819,-1.00E-05,0.0035356
4.28168,1181.8,39.76,0.0010693,-9.7244,268.95,39.755,0.0010439,-9.7248,0.021112,0.021113,1,0.0044164,-0.0014878,-1.00E-05,0.0035356
4.28758,1182,39.752,0.0010199,-9.6999,268.96,39.747,0.00099638,-9.7002,0.021115,0.021116,1,0.0044223,-0.0014936,-1.00E-05,0.0035356
4.29338,1182.2,39.743,0.00097069,-9.6752,268.98,39.738,0.00094912,-9.6756,0.021118,0.021118,1,0.0044281,-0.0014995,-1.00E-05,0.0035356
4.29928,1182.4,39.735,0.00091959,-9.6506,268.99,39.73,0.00089994,-9.6509,0.02112,0.021121,1,0.004434,-0.0015053,-1.00E-05,0.0035356
4.30518,1182.6,39.726,0.00086664,-9.626,269,39.721,0.00084887,-9.6263,0.021123,0.021124,1,0.0044399,-0.0015112,-1.00E-05,0.0035356
4.31098,1182.8,39.718,0.00081184,-9.6013,269.01,39.713,0.00079591,-9.6016,0.021126,0.021126,1,0.0044457,-0.001517,-1.00E-05,0.0035356
4.31688,1183,39.709,0.00075521,-9.5766,269.02,39.704,0.00074107,-9.5769,0.021128,0.021129,1,0.0044516,-0.0015229,-1.00E-05,0.0035356
4.32268,1183.2,39.701,0.00069677,-9.5519,269.03,39.695,0.00068438,-9.5522,0.021131,0.021132,1,0.0044574,-0.0015288,-1.00E-05,0.0035356
4.32858,1183.4,39.692,0.00063652,-9.5272,269.04,39.687,0.00062584,-9.5274,0.021134,0.021135,1,0.0044633,-0.0015346,-1.00E-05,0.0035356
4.33438,1183.6,39.683,0.00057448,-9.5024,269.05,39.678,0.00056547,-9.5026,0.021137,0.021137,1,0.0044691,-0.0015405,-1.00E-05,0.0035356
4.34028,1183.8,39.673,0.00054714,-9.4777,269.06,39.668,0.00054039,-9.4779,0.021139,0.02114,1,0.004475,-0.0015463,-1.00E-05,0.0035356
4.34618,1184.1,39.658,0.00065001,-9.4532,269.08,39.653,0.00064785,-9.4534,0.021142,0.021143,1,0.0044809,-0.0015522,-1.00E-05,0.0035356
4.35198,1184.3,39.643,0.00074988,-9.4287,269.09,39.638,0.00075229,-9.4288,0.021145,0.021146,1,0.0044867,-0.0015581,-1.00E-05,0.0035356
4.35788,1184.5,39.628,0.00084939,-9.4039,269.11,39.623,0.00085637,-9.4041,0.021148,0.021149,1,0.0044926,-0.0015639,-1.00E-05,0.0035356
4.36368,1184.7,39.614,0.00094855,-9.379,269.12,39.608,0.0009601,-9.3792,0.021151,0.021152,1,0.0044984,-0.0015698,-1.00E-05,0.0035356
4.36958,1185,39.599,0.0010451,-9.3542,269.14,39.593,0.0010612,-9.3543,0.021154,0.021155,1,0.0045043,-0.0015756,-1.00E-05,0.0035356
4.37538,1185.2,39.584,0.001139,-9.3292,269.15,39.578,0.0011596,-9.3293,0.021157,0.021158,1,0.0045101,-0.0015815,-1.00E-05,0.0035356
4.38128,1185.4,39.569,0.0012302,-9.3043,269.17,39.563,0.0012553,-9.3044,0.02116,0.021161,1,0.004516,-0.0015873,-1.00E-05,0.0035356
4.38718,1185.7,39.554,0.0013189,-9.2794,269.18,39.547,0.0013484,-9.2794,0.021163,0.021164,1,0.0045219,-0.0015932,-1.00E-05,0.0035356
4.39298,1185.9,39.539,0.0014049,-9.2544,269.2,39.532,0.0014388,-9.2544,0.021166,0.021167,1,0.0045277,-0.0015991,-1.00E-05,0.0035356
4.39888,1186.2,39.521,0.0015865,-9.2297,269.21,39.515,0.0016249,-9.2297,0.021169,0.02117,1,0.0045336,-0.0016049,-1.00E-05,0.0035356
4.40468,1186.4,39.501,0.001874,-9.2053,269.23,39.495,0.0019169,-9.2053,0.021172,0.021173,1,0.0045394,-0.0016108,-1.00E-05,0.0035356
4.41058,1186.7,39.481,0.0021589,-9.1808,269.25,39.474,0.0022063,-9.1808,0.021176,0.021176,1,0.0045453,-0.0016166,-1.00E-05,0.0035356
4.41638,1186.9,39.461,0.0024411,-9.1563,269.26,39.454,0.0024929,-9.1563,0.021179,0.02118,1,0.0045511,-0.0016225,-1.00E-05,0.0035356
4.42228,1187.2,39.44,0.0027206,-9.1318,269.28,39.434,0.0027769,-9.1318,0.021182,0.021183,1,0.004557,-0.0016283,-1.00E-05,0.0035356
4.42818,1187.4,39.42,0.0029974,-9.1073,269.3,39.413,0.0030582,-9.1073,0.021185,0.021186,1,0.0045629,-0.0016342,-1.00E-05,0.0035356
4.43398,1187.7,39.4,0.0032716,-9.0828,269.32,39.393,0.0033368,-9.0828,0.021189,0.021189,1,0.0045687,-0.0016401,-1.00E-05,0.0035356
4.43988,1188,39.379,0.0035431,-9.0583,269.34,39.373,0.0036128,-9.0583,0.021192,0.021193,1,0.0045746,-0.0016459,-1.00E-05,0.0035356
4.44568,1188.2,39.359,0.0038119,-9.0338,269.35,39.352,0.0038861,-9.0337,0.021195,0.021196,1,0.0045804,-0.0016518,-1.00E-05,0.0035356
4.45158,1188.5,39.339,0.0040781,-9.0092,269.37,39.332,0.0041568,-9.0091,0.021198,0.021199,1,0.0045863,-0.0016576,-1.00E-05,0.0035356
4.45738,1188.7,39.316,0.0044313,-8.9853,269.39,39.308,0.0045128,-8.9853,0.021202,0.021202,1,0.0045921,-0.0016635,-1.00E-05,0.0035356
4.46328,1189,39.292,0.0048148,-8.9617,269.41,39.284,0.0048987,-8.9616,0.021205,0.021206,1,0.004598,-0.0016693,-1.00E-05,0.0035356
4.46918,1189.3,39.267,0.0051965,-8.938,269.43,39.26,0.0052828,-8.938,0.021208,0.021209,1,0.0046039,-0.0016752,-1.00E-05,0.0035356
4.47498,1189.6,39.243,0.0055766,-8.9144,269.45,39.236,0.0056653,-8.9143,0.021212,0.021212,1,0.0046097,-0.0016811,-1.00E-05,0.0035356
4.48088,1189.8,39.219,0.0059549,-8.8907,269.47,39.212,0.006046,-8.8906,0.021215,0.021216,1,0.0046156,-0.0016869,-1.00E-05,0.0035356
4.48668,1190.1,39.195,0.0063314,-8.867,269.49,39.188,0.006425,-8.8669,0.021218,0.021219,1,0.0046214,-0.0016928,-1.00E-05,0.0035356
4.49258,1190.4,39.171,0.0067063,-8.8433,269.51,39.163,0.0068023,-8.8432,0.021222,0.021222,1,0.0046273,-0.0016986,-1.00E-05,0.0035356
4.49838,1190.7,39.146,0.0070795,-8.8196,269.53,39.139,0.0071779,-8.8195,0.021225,0.021226,1,0.0046331,-0.0017045,-1.00E-05,0.0035356
4.50428,1191,39.122,0.0074509,-8.7959,269.55,39.115,0.0075519,-8.7957,0.021228,0.021229,1,0.004639,-0.0017103,-1.00E-05,0.0035356
4.51018,1191.2,39.098,0.0078207,-8.7721,269.57,39.09,0.0079241,-8.772,0.021232,0.021232,1,0.0046449,-0.0017162,-1.00E-05,0.0035356
4.51598,1191.5,39.071,0.008185,-8.7496,269.59,39.064,0.0082885,-8.7495,0.021235,0.021236,1,0.0046507,-0.0017221,-1.00E-05,0.0035356
4.52188,1191.8,39.045,0.0085487,-8.7271,269.61,39.037,0.0086521,-8.727,0.021238,0.021239,1,0.0046566,-0.0017279,-1.00E-05,0.0035356
4.52768,1192.1,39.018,0.0089116,-8.7046,269.63,39.01,0.0090151,-8.7045,0.021242,0.021243,1,0.0046624,-0.0017338,-1.00E-05,0.0035356
4.53358,1192.4,38.991,0.0092737,-8.6821,269.65,38.984,0.0093773,-8.682,0.021245,0.021246,1,0.0046683,-0.0017396,-1.00E-05,0.0035356
4.53948,1192.7,38.965,0.0096352,-8.6596,269.68,38.957,0.0097388,-8.6595,0.021249,0.02125,1,0.0046742,-0.0017455,-1.00E-05,0.0035356
4.54528,1192.9,38.938,0.009996,-8.6371,269.7,38.93,0.0101,-8.6369,0.021252,0.021253,1,0.00468,-0.0017513,-1.00E-05,0.0035356
4.55118,1193.2,38.911,0.010356,-8.6145,269.72,38.903,0.01046,-8.6144,0.021256,0.021256,1,0.0046859,-0.0017572,-1.00E-05,0.0035356
4.55698,1193.5,38.884,0.010715,-8.592,269.74,38.877,0.010819,-8.5918,0.021259,0.02126,1,0.0046917,-0.0017631,-1.00E-05,0.0035356
4.56288,1193.8,38.857,0.011074,-8.5694,269.76,38.85,0.011178,-8.5693,0.021262,0.021263,1,0.0046976,-0.0017689,-1.00E-05,0.0035356
4.56868,1194.1,38.83,0.011408,-8.5472,269.78,38.822,0.011512,-8.5471,0.021266,0.021267,1,0.0047034,-0.0017748,-1.00E-05,0.0035356
4.57458,1194.4,38.802,0.011673,-8.5261,269.8,38.794,0.011776,-8.5259,0.021269,0.02127,1,0.0047093,-0.0017806,-1.00E-05,0.0035356
4.58048,1194.7,38.774,0.011939,-8.5049,269.83,38.766,0.012039,-8.5048,0.021273,0.021273,1,0.0047152,-0.0017865,-1.00E-05,0.0035356
4.58628,1195,38.745,0.012204,-8.4838,269.85,38.738,0.012302,-8.4836,0.021276,0.021277,1,0.004721,-0.0017923,-1.00E-05,0.0035356
4.59218,1195.2,38.717,0.012468,-8.4626,269.87,38.709,0.012566,-8.4625,0.02128,0.02128,1,0.0047269,-0.0017982,-1.00E-05,0.0035356
4.59798,1195.5,38.689,0.012733,-8.4414,269.89,38.681,0.012829,-8.4413,0.021283,0.021284,1,0.0047327,-0.0018041,-1.00E-05,0.0035356
4.60388,1195.8,38.66,0.012998,-8.4203,269.91,38.653,0.013092,-8.4201,0.021286,0.021287,1,0.0047386,-0.0018099,-1.00E-05,0.0035356
4.60968,1196.1,38.632,0.013262,-8.3991,269.94,38.624,0.013355,-8.399,0.02129,0.021291,1,0.0047444,-0.0018158,-1.00E-05,0.0035356
4.61558,1196.4,38.603,0.013526,-8.3779,269.96,38.596,0.013618,-8.3778,0.021293,0.021294,1,0.0047503,-0.0018216,-1.00E-05,0.0035356
4.62148,1196.7,38.575,0.013791,-8.3567,269.98,38.567,0.01388,-8.3566,0.021297,0.021298,1,0.0047562,-0.0018275,-1.00E-05,0.0035356
4.62728,1197,38.546,0.013994,-8.3362,270,38.538,0.014082,-8.3361,0.0213,0.021301,1,0.004762,-0.0018333,-1.00E-05,0.0035356
4.63318,1197.3,38.516,0.014142,-8.3165,270.02,38.508,0.014228,-8.3163,0.021304,0.021304,1,0.0047679,-0.0018392,-1.00E-05,0.0035356
4.63898,1197.6,38.487,0.01429,-8.2967,270.05,38.479,0.014374,-8.2966,0.021307,0.021308,1,0.0047737,-0.0018451,-1.00E-05,0.0035356
4.64488,1197.9,38.457,0.014438,-8.2769,270.07,38.449,0.01452,-8.2768,0.021311,0.021311,1,0.0047796,-0.0018509,-1.00E-05,0.0035356
4.65068,1198.2,38.427,0.014586,-8.2571,270.09,38.42,0.014666,-8.257,0.021314,0.021315,1,0.0047854,-0.0018568,-1.00E-05,0.0035356
4.65658,1198.5,38.398,0.014734,-8.2374,270.11,38.39,0.014812,-8.2372,0.021317,0.021318,1,0.0047913,-0.0018626,-1.00E-05,0.0035356
4.66248,1198.7,38.368,0.014881,-8.2176,270.14,38.36,0.014957,-8.2175,0.021321,0.021322,1,0.0047972,-0.0018685,-1.00E-05,0.0035356
4.66828,1199,38.338,0.015028,-8.1978,270.16,38.33,0.015102,-8.1977,0.021324,0.021325,1,0.004803,-0.0018743,-1.00E-05,0.0035356
4.67418,1199.3,38.308,0.015176,-8.178,270.18,38.301,0.015248,-8.1779,0.021328,0.021329,1,0.0048089,-0.0018802,-1.00E-05,0.0035356
4.67998,1199.6,38.279,0.015323,-8.1582,270.2,38.271,0.015393,-8.1581,0.021331,0.021332,1,0.0048147,-0.0018861,-1.00E-05,0.0035356
4.68588,1199.9,38.248,0.015406,-8.1394,270.23,38.24,0.015475,-8.1393,0.021335,0.021336,1,0.0048206,-0.0018919,-1.00E-05,0.0035356
4.69168,1200.2,38.217,0.015473,-8.121,270.25,38.209,0.01554,-8.1208,0.021338,0.021339,1,0.0048264,-0.0018978,-1.00E-05,0.0035356
4.69758,1200.5,38.186,0.015539,-8.1024,270.27,38.178,0.015604,-8.1023,0.021342,0.021343,1,0.0048323,-0.0019036,-1.00E-05,0.0035356
4.70348,1200.8,38.155,0.015605,-8.0837,270.29,38.147,0.01567,-8.0835,0.021345,0.021346,1,0.0048382,-0.0019095,-1.00E-05,0.0035356
4.70928,1201.1,38.123,0.015671,-8.0649,270.32,38.116,0.015734,-8.0648,0.021349,0.02135,1,0.004844,-0.0019153,-1.00E-05,0.0035356
4.71518,1201.4,38.092,0.015736,-8.0462,270.34,38.084,0.015798,-8.046,0.021352,0.021353,1,0.0048499,-0.0019212,-1.00E-05,0.0035356
4.72098,1201.7,38.061,0.015801,-8.0274,270.36,38.053,0.015861,-8.0273,0.021356,0.021357,1,0.0048557,-0.0019271,-1.00E-05,0.0035356
4.72688,1202,38.03,0.015865,-8.0087,270.38,38.022,0.015924,-8.0085,0.021359,0.02136,1,0.0048616,-0.0019329,-1.00E-05,0.0035356
4.73268,1202.3,37.999,0.015928,-7.9899,270.41,37.991,0.015986,-7.9898,0.021363,0.021364,1,0.0048674,-0.0019388,-1.00E-05,0.0035356
4.73858,1202.6,37.968,0.015991,-7.9712,270.43,37.96,0.016047,-7.9711,0.021366,0.021367,1,0.0048733,-0.0019446,-1.00E-05,0.0035356
4.74448,1202.9,37.935,0.016048,-7.9537,270.45,37.927,0.016104,-7.9535,0.02137,0.021371,1,0.0048792,-0.0019505,-1.00E-05,0.0035356
4.75028,1203.2,37.902,0.016103,-7.9361,270.47,37.894,0.016159,-7.9359,0.021374,0.021375,1,0.004885,-0.0019563,-1.00E-05,0.0035356
4.75618,1203.5,37.869,0.016157,-7.9186,270.5,37.861,0.016214,-7.9184,0.021377,0.021378,1,0.0048909,-0.0019622,-1.00E-05,0.0035356
4.76198,1203.8,37.835,0.01621,-7.901,270.52,37.827,0.016267,-7.9008,0.021381,0.021382,1,0.0048967,-0.0019681,-1.00E-05,0.0035356
4.76788,1204.1,37.802,0.016261,-7.8835,270.54,37.794,0.016318,-7.8832,0.021385,0.021385,1,0.0049026,-0.0019739,-1.00E-05,0.0035356
4.77368,1204.4,37.769,0.016311,-7.8659,270.57,37.761,0.016368,-7.8657,0.021388,0.021389,1,0.0049084,-0.0019798,-1.00E-05,0.0035356
4.77958,1204.8,37.736,0.01636,-7.8484,270.59,37.728,0.016417,-7.8481,0.021392,0.021393,1,0.0049143,-0.0019856,-1.00E-05,0.0035356
4.78548,1205.1,37.703,0.016407,-7.8309,270.61,37.695,0.016465,-7.8306,0.021396,0.021396,1,0.0049202,-0.0019915,-1.00E-05,0.0035356
4.79128,1205.4,37.67,0.016454,-7.8133,270.63,37.662,0.016511,-7.8131,0.021399,0.0214,1,0.004926,-0.0019974,-1.00E-05,0.0035356
4.79718,1205.7,37.636,0.016525,-7.7962,270.66,37.628,0.016583,-7.7959,0.021403,0.021404,1,0.0049319,-0.0020032,-1.00E-05,0.0035356
4.80298,1206,37.6,0.016649,-7.7797,270.68,37.592,0.016709,-7.7794,0.021407,0.021408,1,0.0049377,-0.0020091,-1.00E-05,0.0035356
4.80888,1206.3,37.564,0.016771,-7.7633,270.7,37.556,0.016834,-7.7629,0.021411,0.021411,1,0.0049436,-0.0020149,-1.00E-05,0.0035356
4.81468,1206.6,37.528,0.016892,-7.7468,270.73,37.52,0.016956,-7.7465,0.021414,0.021415,1,0.0049494,-0.0020208,-1.00E-05,0.0035356
4.82058,1207,37.493,0.01701,-7.7304,270.75,37.484,0.017076,-7.73,0.021418,0.021419,1,0.0049553,-0.0020266,-1.00E-05,0.0035356
4.82648,1207.3,37.457,0.017126,-7.714,270.77,37.448,0.017194,-7.7136,0.021422,0.021423,1,0.0049612,-0.0020325,-1.00E-05,0.0035356
4.83228,1207.6,37.421,0.01724,-7.6976,270.8,37.413,0.01731,-7.6972,0.021426,0.021427,1,0.004967,-0.0020384,-1.00E-05,0.0035356
4.83818,1207.9,37.385,0.017352,-7.6812,270.82,37.377,0.017424,-7.6808,0.02143,0.021431,1,0.0049729,-0.0020442,-1.00E-05,0.0035356
4.84398,1208.2,37.349,0.017463,-7.6648,270.84,37.341,0.017536,-7.6643,0.021434,0.021434,1,0.0049787,-0.0020501,-1.00E-05,0.0035356
4.84988,1208.6,37.314,0.017571,-7.6484,270.87,37.305,0.017646,-7.648,0.021437,0.021438,1,0.0049846,-0.0020559,-1.00E-05,0.0035356
4.85568,1208.9,37.276,0.017758,-7.6326,270.89,37.267,0.017835,-7.6322,0.021441,0.021442,1,0.0049904,-0.0020618,-1.00E-05,0.0035356
4.86158,1209.2,37.237,0.017997,-7.6173,270.92,37.228,0.018076,-7.6168,0.021446,0.021446,1,0.0049963,-0.0020676,-1.00E-05,0.0035356
4.86748,1209.6,37.198,0.018234,-7.602,270.94,37.189,0.018316,-7.6014,0.02145,0.021451,1,0.0050022,-0.0020735,-1.00E-05,0.0035356
4.87328,1209.9,37.159,0.018468,-7.5866,270.96,37.15,0.018553,-7.5861,0.021454,0.021455,1,0.005008,-0.0020794,-1.00E-05,0.0035356
4.87918,1210.3,37.12,0.018701,-7.5713,270.99,37.111,0.018788,-7.5708,0.021458,0.021459,1,0.0050139,-0.0020852,-1.00E-05,0.0035356
4.88498,1210.6,37.081,0.018931,-7.556,271.01,37.072,0.01902,-7.5555,0.021462,0.021463,1,0.0050197,-0.0020911,-1.00E-05,0.0035356
4.89088,1210.9,37.042,0.019159,-7.5408,271.04,37.033,0.019251,-7.5402,0.021466,0.021467,1,0.0050256,-0.0020969,-1.00E-05,0.0035356
4.89668,1211.3,37.003,0.019385,-7.5255,271.06,36.994,0.019479,-7.5249,0.02147,0.021471,1,0.0050314,-0.0021028,-1.00E-05,0.0035356
4.90258,1211.6,36.964,0.019608,-7.5103,271.08,36.955,0.019705,-7.5096,0.021474,0.021475,1,0.0050373,-0.0021086,-1.00E-05,0.0035356
4.90848,1211.9,36.925,0.01983,-7.495,271.11,36.916,0.019929,-7.4944,0.021478,0.021479,1,0.0050432,-0.0021145,-1.00E-05,0.0035356
4.91428,1212.3,36.883,0.020165,-7.4808,271.13,36.874,0.020267,-7.4801,0.021483,0.021484,1,0.005049,-0.0021204,-1.00E-05,0.0035356
4.92018,1212.7,36.841,0.020517,-7.4667,271.16,36.832,0.020621,-7.4659,0.021487,0.021488,1,0.0050549,-0.0021262,-1.00E-05,0.0035356
4.92598,1213,36.799,0.020867,-7.4526,271.18,36.789,0.020973,-7.4518,0.021492,0.021492,1,0.0050607,-0.0021321,-1.00E-05,0.0035356
4.93188,1213.4,36.756,0.021215,-7.4385,271.21,36.747,0.021323,-7.4377,0.021496,0.021497,1,0.0050666,-0.0021379,-1.00E-05,0.0035356
4.93768,1213.7,36.714,0.021561,-7.4244,271.23,36.705,0.021671,-7.4236,0.0215,0.021501,1,0.0050724,-0.0021438,-1.00E-05,0.0035356
4.94358,1214.1,36.672,0.021905,-7.4104,271.26,36.662,0.022017,-7.4095,0.021505,0.021506,1,0.0050783,-0.0021496,-1.00E-05,0.0035356
4.94948,1214.5,36.629,0.022247,-7.3964,271.28,36.62,0.022361,-7.3955,0.021509,0.02151,1,0.0050842,-0.0021555,-1.00E-05,0.0035356
4.95528,1214.8,36.587,0.022587,-7.3824,271.31,36.578,0.022704,-7.3815,0.021514,0.021514,1,0.00509,-0.0021614,-1.00E-05,0.0035356
4.96118,1215.2,36.545,0.022926,-7.3684,271.33,36.535,0.023044,-7.3674,0.021518,0.021519,1,0.0050959,-0.0021672,-1.00E-05,0.0035356
4.96698,1215.5,36.502,0.023274,-7.3546,271.36,36.492,0.023395,-7.3536,0.021522,0.021523,1,0.0051017,-0.0021731,-1.00E-05,0.0035356
4.97288,1215.9,36.456,0.0237,-7.3419,271.38,36.447,0.023823,-7.3409,0.021527,0.021528,1,0.0051076,-0.0021789,-1.00E-05,0.0035356
4.97878,1216.3,36.411,0.024125,-7.3292,271.41,36.401,0.024249,-7.3282,0.021532,0.021533,1,0.0051135,-0.0021848,-1.00E-05,0.0035356
4.98458,1216.7,36.365,0.024548,-7.3166,271.43,36.355,0.024673,-7.3155,0.021536,0.021537,1,0.0051193,-0.0021906,-1.00E-05,0.0035356
4.99048,1217,36.32,0.02497,-7.304,271.46,36.31,0.025096,-7.3029,0.021541,0.021542,1,0.0051252,-0.0021965,-1.00E-05,0.0035356
4.99628,1217.4,36.274,0.025391,-7.2914,271.48,36.264,0.025518,-7.2903,0.021546,0.021547,1,0.005131,-0.0022024,-1.00E-05,0.0035356
5.00218,1217.8,36.229,0.02581,-7.2788,271.51,36.219,0.025939,-7.2777,0.021551,0.021552,1,0.0051369,-0.0022082,-1.00E-05,0.0035356
5.00798,1218.2,36.183,0.026228,-7.2662,271.53,36.173,0.026358,-7.2651,0.021555,0.021556,1,0.0051427,-0.0022141,-1.00E-05,0.0035356
5.01388,1218.6,36.138,0.026645,-7.2537,271.56,36.128,0.026776,-7.2525,0.02156,0.021561,1,0.0051486,-0.0022199,-1.00E-05,0.0035356
5.01978,1218.9,36.092,0.02706,-7.2411,271.58,36.082,0.027193,-7.2399,0.021565,0.021566,1,0.0051545,-0.0022258,-1.00E-05,0.0035356
5.02558,1219.3,36.046,0.027484,-7.2292,271.61,36.035,0.027617,-7.228,0.021569,0.02157,1,0.0051603,-0.0022316,-1.00E-05,0.0035356
5.03148,1219.7,35.997,0.027919,-7.218,271.63,35.987,0.028053,-7.2168,0.021574,0.021575,1,0.0051662,-0.0022375,-1.00E-05,0.0035356
5.03728,1220.1,35.949,0.028354,-7.2068,271.66,35.939,0.028488,-7.2055,0.021579,0.02158,1,0.005172,-0.0022434,-1.00E-05,0.0035356
5.04318,1220.5,35.901,0.028788,-7.1955,271.68,35.89,0.028921,-7.1942,0.021584,0.021585,1,0.0051779,-0.0022492,-1.00E-05,0.0035356
5.04898,1220.9,35.852,0.029221,-7.1843,271.71,35.842,0.029355,-7.183,0.021589,0.02159,1,0.0051837,-0.0022551,-1.00E-05,0.0035356
5.05488,1221.3,35.804,0.029653,-7.1731,271.73,35.794,0.029787,-7.1718,0.021594,0.021595,1,0.0051896,-0.0022609,-1.00E-05,0.0035356
5.06078,1221.7,35.756,0.030084,-7.162,271.76,35.746,0.030218,-7.1606,0.021599,0.0216,1,0.0051955,-0.0022668,-1.00E-05,0.0035356
5.06658,1222.1,35.708,0.030515,-7.1508,271.78,35.697,0.030649,-7.1494,0.021604,0.021605,1,0.0052013,-0.0022726,-1.00E-05,0.0035356
5.07248,1222.5,35.66,0.030944,-7.1397,271.8,35.649,0.031079,-7.1382,0.021609,0.02161,1,0.0052072,-0.0022785,-1.00E-05,0.0035356
5.07828,1222.9,35.611,0.031373,-7.1285,271.83,35.601,0.031508,-7.1271,0.021614,0.021615,1,0.005213,-0.0022844,-1.00E-05,0.0035356
5.08418,1223.3,35.562,0.031767,-7.1186,271.85,35.551,0.031901,-7.1171,0.02162,0.021621,1,0.0052189,-0.0022902,-1.00E-05,0.0035356
5.08998,1223.7,35.511,0.032145,-7.1093,271.88,35.501,0.032277,-7.1078,0.021625,0.021626,1,0.0052247,-0.0022961,-1.00E-05,0.0035356
5.09588,1224.1,35.461,0.032522,-7.1,271.9,35.45,0.032653,-7.0985,0.02163,0.021631,1,0.0052306,-0.0023019,-1.00E-05,0.0035356
5.10178,1224.5,35.41,0.032899,-7.0907,271.93,35.4,0.033029,-7.0892,0.021635,0.021636,1,0.0052365,-0.0023078,-1.00E-05,0.0035356
5.10758,1224.9,35.36,0.033276,-7.0815,271.95,35.349,0.033405,-7.0799,0.021641,0.021642,1,0.0052423,-0.0023136,-1.00E-05,0.0035356
5.11348,1225.3,35.31,0.033653,-7.0722,271.98,35.299,0.033781,-7.0706,0.021646,0.021647,1,0.0052482,-0.0023195,-1.00E-05,0.0035356
5.11928,1225.7,35.259,0.034029,-7.063,272,35.249,0.034156,-7.0614,0.021651,0.021652,1,0.005254,-0.0023254,-1.00E-05,0.0035356
5.12518,1226.1,35.209,0.034406,-7.0538,272.02,35.198,0.034531,-7.0521,0.021656,0.021657,1,0.0052599,-0.0023312,-1.00E-05,0.0035356
5.13098,1226.5,35.159,0.034782,-7.0446,272.05,35.148,0.034907,-7.0429,0.021662,0.021663,1,0.0052657,-0.0023371,-1.00E-05,0.0035356
5.13688,1226.9,35.108,0.035159,-7.0354,272.07,35.098,0.035282,-7.0337,0.021667,0.021668,1,0.0052716,-0.0023429,-1.00E-05,0.0035356
5.14278,1227.3,35.057,0.035432,-7.0281,272.1,35.046,0.035553,-7.0264,0.021672,0.021673,1,0.0052775,-0.0023488,-1.00E-05,0.0035356
5.14858,1227.8,35.005,0.0357,-7.0209,272.12,34.994,0.035819,-7.0192,0.021678,0.021679,1,0.0052833,-0.0023546,-1.00E-05,0.0035356
5.15448,1228.2,34.953,0.035968,-7.0137,272.14,34.942,0.036086,-7.012,0.021683,0.021684,1,0.0052892,-0.0023605,-1.00E-05,0.0035356
5.16028,1228.6,34.901,0.036237,-7.0066,272.17,34.89,0.036352,-7.0048,0.021689,0.02169,1,0.005295,-0.0023664,-1.00E-05,0.0035356
5.16618,1229,34.849,0.036506,-6.9994,272.19,34.838,0.036619,-6.9976,0.021694,0.021695,1,0.0053009,-0.0023722,-1.00E-05,0.0035356
5.17198,1229.4,34.797,0.036776,-6.9923,272.21,34.786,0.036887,-6.9904,0.0217,0.021701,1,0.0053067,-0.0023781,-1.00E-05,0.0035356
