"p","U:0","U:1","U:2","T","U_0:0","U_0:1","U_0:2","alphat","epsilon","epsilon_0","k","k_0","nut","rho","rho_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1184.9,33.728,-0.28267,4.3936,273.97,33.732,-0.28218,4.3939,4.6525e-007,6.4484e+006,6.4491e+006,39.818,39.827,2.2392e-005,0.02078,0.02078,1,0.0034793,-0.00055059,-1e-005,0.0035356
1184.6,33.906,-0.27742,3.7897,273.85,33.909,-0.27695,3.79,4.537e-007,6.0827e+006,6.0834e+006,38.138,38.146,2.1833e-005,0.020785,0.020785,1,0.0034851,-0.00055645,-1e-005,0.0035356
1184.4,34.083,-0.27225,3.1856,273.73,34.087,-0.2718,3.1859,4.4216e-007,5.7167e+006,5.7174e+006,36.457,36.466,2.1273e-005,0.020789,0.020789,1,0.003491,-0.0005623,-1e-005,0.0035356
1184.1,34.261,-0.26717,2.5813,273.61,34.265,-0.26673,2.5816,4.3062e-007,5.3505e+006,5.3512e+006,34.777,34.786,2.0713e-005,0.020793,0.020793,1,0.0034968,-0.00056816,-1e-005,0.0035356
1183.8,34.439,-0.26216,1.9767,273.49,34.443,-0.26175,1.977,4.1907e-007,4.9841e+006,4.9848e+006,33.097,33.105,2.0154e-005,0.020798,0.020798,1,0.0035027,-0.00057402,-1e-005,0.0035356
1183.6,34.618,-0.25723,1.3719,273.37,34.621,-0.25684,1.3721,4.0753e-007,4.6174e+006,4.6181e+006,31.417,31.425,1.9594e-005,0.020802,0.020802,1,0.0035085,-0.00057988,-1e-005,0.0035356
1183.3,34.796,-0.25238,0.76677,273.24,34.799,-0.25201,0.76701,3.9598e-007,4.2505e+006,4.2512e+006,29.737,29.745,1.9034e-005,0.020807,0.020807,1,0.0035144,-0.00058573,-1e-005,0.0035356
1183,34.975,-0.24759,0.16143,273.12,34.978,-0.24724,0.16164,3.8444e-007,3.8833e+006,3.884e+006,28.056,28.065,1.8475e-005,0.020811,0.020811,1,0.0035203,-0.00059159,-1e-005,0.0035356
1182.8,35.148,-0.24329,-0.32013,273.01,35.151,-0.24296,-0.31994,3.7512e-007,3.6121e+006,3.6127e+006,26.74,26.749,1.8023e-005,0.020815,0.020815,1,0.0035261,-0.00059745,-1e-005,0.0035356
1182.5,35.316,-0.23941,-0.69444,272.91,35.32,-0.23909,-0.69425,3.6774e-007,3.4239e+006,3.4246e+006,25.74,25.749,1.7666e-005,0.020819,0.020819,1,0.003532,-0.00060331,-1e-005,0.0035356
1182.3,35.485,-0.2356,-1.0688,272.81,35.488,-0.2353,-1.0686,3.6036e-007,3.2357e+006,3.2363e+006,24.741,24.749,1.7309e-005,0.020822,0.020823,1,0.0035378,-0.00060916,-1e-005,0.0035356
1182.1,35.654,-0.23186,-1.4431,272.71,35.657,-0.23156,-1.4429,3.5298e-007,3.0474e+006,3.048e+006,23.742,23.749,1.6951e-005,0.020826,0.020826,1,0.0035437,-0.00061502,-1e-005,0.0035356
1181.8,35.822,-0.22818,-1.8175,272.6,35.825,-0.22789,-1.8173,3.4561e-007,2.8591e+006,2.8597e+006,22.743,22.751,1.6594e-005,0.02083,0.02083,1,0.0035495,-0.00062088,-1e-005,0.0035356
1181.6,35.991,-0.22456,-2.1919,272.5,35.994,-0.22428,-2.1917,3.3824e-007,2.6707e+006,2.6712e+006,21.744,21.752,1.6237e-005,0.020833,0.020834,1,0.0035554,-0.00062673,-1e-005,0.0035356
1181.4,36.161,-0.22099,-2.5663,272.4,36.164,-0.22073,-2.5661,3.3087e-007,2.4822e+006,2.4827e+006,20.746,20.754,1.5881e-005,0.020837,0.020837,1,0.0035613,-0.00063259,-1e-005,0.0035356
1181.1,36.33,-0.21749,-2.9408,272.29,36.333,-0.21724,-2.9406,3.235e-007,2.2936e+006,2.2941e+006,19.748,19.756,1.5524e-005,0.020841,0.020841,1,0.0035671,-0.00063845,-1e-005,0.0035356
1180.9,36.498,-0.21406,-3.2999,272.19,36.501,-0.21382,-3.2997,3.1636e-007,2.1143e+006,2.1149e+006,18.79,18.797,1.5178e-005,0.020844,0.020845,1,0.003573,-0.00064431,-1e-005,0.0035356
1180.7,36.651,-0.21087,-3.5296,272.11,36.654,-0.21064,-3.5295,3.1106e-007,2.0137e+006,2.0142e+006,18.159,18.166,1.4922e-005,0.020848,0.020848,1,0.0035788,-0.00065016,-1e-005,0.0035356
1180.5,36.804,-0.20774,-3.7593,272.02,36.807,-0.20751,-3.7592,3.0577e-007,1.9131e+006,1.9136e+006,17.528,17.535,1.4666e-005,0.020851,0.020851,1,0.0035847,-0.00065602,-1e-005,0.0035356
1180.3,36.958,-0.20465,-3.9889,271.94,36.96,-0.20443,-3.9888,3.0048e-007,1.8125e+006,1.813e+006,16.899,16.905,1.441e-005,0.020854,0.020854,1,0.0035905,-0.00066188,-1e-005,0.0035356
1180.1,37.111,-0.20162,-4.2185,271.85,37.113,-0.2014,-4.2183,2.952e-007,1.7118e+006,1.7123e+006,16.269,16.276,1.4155e-005,0.020857,0.020857,1,0.0035964,-0.00066774,-1e-005,0.0035356
1179.9,37.265,-0.19864,-4.4479,271.77,37.267,-0.19842,-4.4477,2.8993e-007,1.6112e+006,1.6117e+006,15.64,15.647,1.39e-005,0.02086,0.02086,1,0.0036023,-0.00067359,-1e-005,0.0035356
1179.7,37.418,-0.19571,-4.6772,271.68,37.42,-0.19549,-4.677,2.8466e-007,1.5106e+006,1.511e+006,15.012,15.018,1.3645e-005,0.020863,0.020863,1,0.0036081,-0.00067945,-1e-005,0.0035356
1179.5,37.572,-0.19282,-4.9065,271.6,37.574,-0.19261,-4.9063,2.794e-007,1.4099e+006,1.4103e+006,14.384,14.39,1.3391e-005,0.020866,0.020866,1,0.003614,-0.00068531,-1e-005,0.0035356
1179.3,37.726,-0.18998,-5.1356,271.51,37.728,-0.18977,-5.1354,2.7415e-007,1.3092e+006,1.3097e+006,13.756,13.762,1.3137e-005,0.020869,0.020869,1,0.0036198,-0.00069117,-1e-005,0.0035356
1179.2,37.868,-0.1871,-5.3041,271.44,37.87,-0.18689,-5.3039,2.6947e-007,1.2386e+006,1.2391e+006,13.267,13.273,1.2911e-005,0.020872,0.020872,1,0.0036257,-0.00069702,-1e-005,0.0035356
1179,38.005,-0.18423,-5.4436,271.37,38.006,-0.18402,-5.4434,2.6506e-007,1.1824e+006,1.1828e+006,12.844,12.85,1.2699e-005,0.020875,0.020875,1,0.0036315,-0.00070288,-1e-005,0.0035356
1178.9,38.141,-0.18141,-5.5829,271.3,38.143,-0.18119,-5.5827,2.6067e-007,1.1262e+006,1.1266e+006,12.422,12.427,1.2487e-005,0.020877,0.020878,1,0.0036374,-0.00070874,-1e-005,0.0035356
1178.7,38.278,-0.17862,-5.722,271.23,38.279,-0.1784,-5.7218,2.5629e-007,1.07e+006,1.0704e+006,12,12.005,1.2275e-005,0.02088,0.02088,1,0.0036433,-0.00071459,-1e-005,0.0035356
1178.5,38.414,-0.17587,-5.861,271.16,38.416,-0.17565,-5.8608,2.5192e-007,1.0138e+006,1.0142e+006,11.578,11.584,1.2065e-005,0.020883,0.020883,1,0.0036491,-0.00072045,-1e-005,0.0035356
1178.4,38.551,-0.17316,-5.9999,271.09,38.552,-0.17294,-5.9997,2.4756e-007,9.5766e+005,9.5802e+005,11.158,11.163,1.1854e-005,0.020885,0.020885,1,0.003655,-0.00072631,-1e-005,0.0035356
1178.2,38.688,-0.17049,-6.1386,271.02,38.689,-0.17027,-6.1384,2.4321e-007,9.0151e+005,9.0186e+005,10.737,10.743,1.1644e-005,0.020888,0.020888,1,0.0036608,-0.00073217,-1e-005,0.0035356
1178.1,38.825,-0.16786,-6.2772,270.95,38.826,-0.16763,-6.2769,2.3887e-007,8.4537e+005,8.4571e+005,10.317,10.323,1.1435e-005,0.02089,0.020891,1,0.0036667,-0.00073802,-1e-005,0.0035356
1177.9,38.957,-0.16522,-6.4021,270.88,38.959,-0.16499,-6.4018,2.3459e-007,7.9498e+005,7.953e+005,9.9277,9.9327,1.1229e-005,0.020893,0.020893,1,0.0036725,-0.00074388,-1e-005,0.0035356
1177.8,39.078,-0.1625,-6.4858,270.83,39.079,-0.16227,-6.4855,2.3052e-007,7.6205e+005,7.6237e+005,9.6283,9.6332,1.1033e-005,0.020895,0.020895,1,0.0036784,-0.00074974,-1e-005,0.0035356
1177.7,39.198,-0.15981,-6.5693,270.77,39.199,-0.15957,-6.569,2.2645e-007,7.2914e+005,7.2945e+005,9.3294,9.3342,1.0837e-005,0.020897,0.020898,1,0.0036843,-0.0007556,-1e-005,0.0035356
1177.6,39.319,-0.15715,-6.6526,270.71,39.32,-0.15691,-6.6524,2.224e-007,6.9625e+005,6.9655e+005,9.031,9.0356,1.0642e-005,0.0209,0.0209,1,0.0036901,-0.00076145,-1e-005,0.0035356
1177.4,39.439,-0.15452,-6.7357,270.66,39.44,-0.15428,-6.7355,2.1836e-007,6.6338e+005,6.6367e+005,8.733,8.7376,1.0447e-005,0.020902,0.020902,1,0.003696,-0.00076731,-1e-005,0.0035356
1177.3,39.56,-0.15192,-6.8187,270.6,39.561,-0.15168,-6.8185,2.1433e-007,6.3053e+005,6.3081e+005,8.4356,8.44,1.0254e-005,0.020904,0.020904,1,0.0037018,-0.00077317,-1e-005,0.0035356
1177.2,39.68,-0.14935,-6.9015,270.54,39.681,-0.1491,-6.9013,2.1031e-007,5.9769e+005,5.9797e+005,8.1386,8.1429,1.006e-005,0.020906,0.020906,1,0.0037077,-0.00077903,-1e-005,0.0035356
1177.1,39.801,-0.14681,-6.9841,270.48,39.802,-0.14655,-6.9839,2.063e-007,5.6488e+005,5.6514e+005,7.8421,7.8463,9.8674e-006,0.020908,0.020909,1,0.0037135,-0.00078488,-1e-005,0.0035356
1176.9,39.922,-0.14429,-7.0665,270.43,39.923,-0.14403,-7.0663,2.0231e-007,5.3208e+005,5.3234e+005,7.5461,7.5501,9.6753e-006,0.020911,0.020911,1,0.0037194,-0.00079074,-1e-005,0.0035356
1176.8,40.031,-0.14178,-7.1221,270.38,40.032,-0.14152,-7.1219,1.9838e-007,5.0958e+005,5.0982e+005,7.312,7.3159,9.4868e-006,0.020912,0.020913,1,0.0037253,-0.0007966,-1e-005,0.0035356
1176.7,40.137,-0.13928,-7.1714,270.33,40.138,-0.13902,-7.1713,1.9448e-007,4.8938e+005,4.8961e+005,7.092,7.0958,9.2996e-006,0.020914,0.020914,1,0.0037311,-0.00080245,-1e-005,0.0035356
1176.6,40.244,-0.13681,-7.2206,270.28,40.244,-0.13655,-7.2205,1.906e-007,4.6919e+005,4.6943e+005,6.8724,6.8761,9.1129e-006,0.020916,0.020916,1,0.003737,-0.00080831,-1e-005,0.0035356
1176.5,40.35,-0.13435,-7.2696,270.24,40.351,-0.13409,-7.2695,1.8672e-007,4.4903e+005,4.4926e+005,6.6532,6.6569,8.9269e-006,0.020918,0.020918,1,0.0037428,-0.00081417,-1e-005,0.0035356
1176.4,40.457,-0.13192,-7.3184,270.19,40.457,-0.13166,-7.3183,1.8286e-007,4.2889e+005,4.291e+005,6.4345,6.438,8.7415e-006,0.02092,0.02092,1,0.0037487,-0.00082003,-1e-005,0.0035356
1176.3,40.563,-0.12951,-7.367,270.14,40.564,-0.12924,-7.367,1.7901e-007,4.0876e+005,4.0897e+005,6.2161,6.2196,8.5567e-006,0.020921,0.020922,1,0.0037545,-0.00082588,-1e-005,0.0035356
1176.2,40.67,-0.12712,-7.4155,270.09,40.67,-0.12685,-7.4154,1.7517e-007,3.8865e+005,3.8885e+005,5.9982,6.0016,8.3725e-006,0.020923,0.020923,1,0.0037604,-0.00083174,-1e-005,0.0035356
1176.1,40.776,-0.12474,-7.4637,270.05,40.777,-0.12448,-7.4636,1.7134e-007,3.6856e+005,3.6876e+005,5.7807,5.7839,8.1889e-006,0.020925,0.020925,1,0.0037663,-0.0008376,-1e-005,0.0035356
1176,40.878,-0.12245,-7.5043,270,40.879,-0.12218,-7.5042,1.6758e-007,3.5124e+005,3.5143e+005,5.5834,5.5865,8.0084e-006,0.020927,0.020927,1,0.0037721,-0.00084346,-1e-005,0.0035356
1175.9,40.973,-0.12025,-7.5329,269.96,40.974,-0.11998,-7.5329,1.6392e-007,3.3827e+005,3.3846e+005,5.4177,5.4207,7.8328e-006,0.020928,0.020928,1,0.003778,-0.00084931,-1e-005,0.0035356
1175.8,41.068,-0.11806,-7.5613,269.92,41.069,-0.1178,-7.5613,1.6026e-007,3.2532e+005,3.255e+005,5.2523,5.2553,7.6577e-006,0.020929,0.02093,1,0.0037838,-0.00085517,-1e-005,0.0035356
1175.7,41.163,-0.11589,-7.5896,269.88,41.164,-0.11563,-7.5896,1.5662e-007,3.1239e+005,3.1256e+005,5.0873,5.0902,7.4832e-006,0.020931,0.020931,1,0.0037897,-0.00086103,-1e-005,0.0035356
1175.6,41.259,-0.11374,-7.6177,269.84,41.259,-0.11348,-7.6177,1.5299e-007,2.9947e+005,2.9964e+005,4.9226,4.9254,7.3092e-006,0.020932,0.020932,1,0.0037956,-0.00086689,-1e-005,0.0035356
1175.5,41.354,-0.1116,-7.6455,269.8,41.354,-0.11134,-7.6456,1.4937e-007,2.8657e+005,2.8674e+005,4.7583,4.761,7.1357e-006,0.020934,0.020934,1,0.0038014,-0.00087274,-1e-005,0.0035356
1175.4,41.449,-0.10948,-7.6732,269.76,41.449,-0.10922,-7.6733,1.4576e-007,2.7369e+005,2.7385e+005,4.5943,4.5969,6.9628e-006,0.020935,0.020935,1,0.0038073,-0.0008786,-1e-005,0.0035356
1175.3,41.544,-0.10737,-7.7007,269.72,41.545,-0.10711,-7.7008,1.4216e-007,2.6082e+005,2.6098e+005,4.4306,4.4332,6.7903e-006,0.020936,0.020937,1,0.0038131,-0.00088446,-1e-005,0.0035356
1175.2,41.639,-0.10527,-7.728,269.68,41.64,-0.10502,-7.7282,1.3857e-007,2.4797e+005,2.4812e+005,4.2673,4.2697,6.6184e-006,0.020938,0.020938,1,0.003819,-0.00089031,-1e-005,0.0035356
1175.1,41.724,-0.10344,-7.7441,269.64,41.725,-0.10319,-7.7443,1.3524e-007,2.3915e+005,2.393e+005,4.1395,4.1419,6.459e-006,0.020939,0.020939,1,0.0038248,-0.00089617,-1e-005,0.0035356
1175,41.809,-0.10162,-7.7595,269.61,41.809,-0.10138,-7.7597,1.3193e-007,2.3052e+005,2.3066e+005,4.0135,4.0158,6.3006e-006,0.02094,0.02094,1,0.0038307,-0.00090203,-1e-005,0.0035356
1174.9,41.893,-0.099819,-7.7747,269.57,41.894,-0.099577,-7.775,1.2863e-007,2.219e+005,2.2204e+005,3.8878,3.8901,6.1427e-006,0.020941,0.020941,1,0.0038366,-0.00090789,-1e-005,0.0035356
1174.9,41.978,-0.098027,-7.7898,269.54,41.978,-0.097789,-7.79,1.2534e-007,2.133e+005,2.1343e+005,3.7624,3.7646,5.9852e-006,0.020942,0.020943,1,0.0038424,-0.00091374,-1e-005,0.0035356
1174.8,42.062,-0.096245,-7.8047,269.51,42.063,-0.096011,-7.805,1.2206e-007,2.0471e+005,2.0483e+005,3.6372,3.6393,5.8282e-006,0.020943,0.020944,1,0.0038483,-0.0009196,-1e-005,0.0035356
1174.7,42.147,-0.094474,-7.8194,269.47,42.147,-0.094243,-7.8197,1.1878e-007,1.9613e+005,1.9625e+005,3.5123,3.5144,5.6716e-006,0.020945,0.020945,1,0.0038541,-0.00092546,-1e-005,0.0035356
1174.6,42.231,-0.092713,-7.8339,269.44,42.232,-0.092486,-7.8343,1.1552e-007,1.8756e+005,1.8768e+005,3.3877,3.3897,5.5155e-006,0.020946,0.020946,1,0.00386,-0.00093132,-1e-005,0.0035356
1174.5,42.315,-0.090961,-7.8483,269.4,42.316,-0.090738,-7.8486,1.1227e-007,1.7901e+005,1.7912e+005,3.2634,3.2653,5.3598e-006,0.020947,0.020947,1,0.0038658,-0.00093717,-1e-005,0.0035356
1174.4,42.395,-0.089372,-7.8587,269.37,42.395,-0.089154,-7.8591,1.0922e-007,1.7184e+005,1.7195e+005,3.1539,3.1558,5.214e-006,0.020948,0.020948,1,0.0038717,-0.00094303,-1e-005,0.0035356
1174.4,42.469,-0.087929,-7.8657,269.34,42.47,-0.087715,-7.866,1.0635e-007,1.6591e+005,1.6601e+005,3.0577,3.0595,5.0768e-006,0.020949,0.020949,1,0.0038776,-0.00094889,-1e-005,0.0035356
1174.3,42.544,-0.086495,-7.8724,269.31,42.544,-0.086285,-7.8728,1.0349e-007,1.5999e+005,1.6009e+005,2.9618,2.9635,4.94e-006,0.02095,0.02095,1,0.0038834,-0.00095475,-1e-005,0.0035356
1174.2,42.618,-0.085068,-7.879,269.28,42.618,-0.084863,-7.8794,1.0063e-007,1.5407e+005,1.5417e+005,2.866,2.8677,4.8035e-006,0.020951,0.020951,1,0.0038893,-0.0009606,-1e-005,0.0035356
1174.2,42.693,-0.083649,-7.8855,269.25,42.693,-0.083449,-7.8859,9.7788e-008,1.4817e+005,1.4826e+005,2.7705,2.7721,4.6675e-006,0.020952,0.020952,1,0.0038951,-0.00096646,-1e-005,0.0035356
1174.1,42.767,-0.082237,-7.8918,269.22,42.767,-0.082042,-7.8922,9.4951e-008,1.4227e+005,1.4237e+005,2.6752,2.6767,4.5318e-006,0.020953,0.020953,1,0.003901,-0.00097232,-1e-005,0.0035356
1174,42.841,-0.080833,-7.8979,269.19,42.842,-0.080642,-7.8984,9.2121e-008,1.3639e+005,1.3648e+005,2.58,2.5816,4.3966e-006,0.020954,0.020954,1,0.0039068,-0.00097817,-1e-005,0.0035356
1173.9,42.916,-0.079436,-7.9039,269.17,42.916,-0.07925,-7.9044,8.93e-008,1.3052e+005,1.306e+005,2.4852,2.4866,4.2617e-006,0.020955,0.020955,1,0.0039127,-0.00098403,-1e-005,0.0035356
1173.9,42.989,-0.078072,-7.9093,269.14,42.989,-0.07789,-7.9098,8.6528e-008,1.2482e+005,1.2491e+005,2.3926,2.394,4.1292e-006,0.020956,0.020956,1,0.0039186,-0.00098989,-1e-005,0.0035356
1173.8,43.054,-0.07694,-7.9103,269.11,43.054,-0.076762,-7.9108,8.4138e-008,1.2065e+005,1.2073e+005,2.3194,2.3208,4.015e-006,0.020957,0.020957,1,0.0039244,-0.00099575,-1e-005,0.0035356
1173.8,43.119,-0.075815,-7.9113,269.09,43.119,-0.075642,-7.9117,8.1755e-008,1.1648e+005,1.1656e+005,2.2464,2.2477,3.9011e-006,0.020958,0.020958,1,0.0039303,-0.0010016,-1e-005,0.0035356
1173.7,43.183,-0.074696,-7.912,269.06,43.183,-0.074527,-7.9125,7.9378e-008,1.1233e+005,1.124e+005,2.1736,2.1748,3.7875e-006,0.020959,0.020959,1,0.0039361,-0.0010075,-1e-005,0.0035356
1173.7,43.248,-0.073584,-7.9127,269.04,43.248,-0.073419,-7.9132,7.7007e-008,1.0818e+005,1.0825e+005,2.1009,2.1021,3.6742e-006,0.02096,0.02096,1,0.003942,-0.0010133,-1e-005,0.0035356
1173.6,43.313,-0.072478,-7.9132,269.02,43.313,-0.072317,-7.9137,7.4643e-008,1.0404e+005,1.041e+005,2.0284,2.0296,3.5613e-006,0.020961,0.020961,1,0.0039478,-0.0010192,-1e-005,0.0035356
1173.6,43.377,-0.071377,-7.9136,268.99,43.377,-0.071221,-7.9141,7.2286e-008,99902,99969,1.956,1.9572,3.4486e-006,0.020962,0.020962,1,0.0039537,-0.001025,-1e-005,0.0035356
1173.5,43.442,-0.070283,-7.9138,268.97,43.442,-0.07013,-7.9143,6.9935e-008,95776,95841,1.8839,1.885,3.3363e-006,0.020963,0.020963,1,0.0039596,-0.0010309,-1e-005,0.0035356
1173.5,43.506,-0.069194,-7.9139,268.94,43.506,-0.069046,-7.9144,6.759e-008,91659,91721,1.8119,1.8129,3.2243e-006,0.020964,0.020964,1,0.0039654,-0.0010367,-1e-005,0.0035356
1173.4,43.566,-0.068221,-7.9115,268.92,43.566,-0.068076,-7.912,6.5498e-008,88261,88321,1.7502,1.7512,3.1243e-006,0.020965,0.020965,1,0.0039713,-0.0010426,-1e-005,0.0035356
1173.4,43.623,-0.067308,-7.9078,268.9,43.623,-0.067167,-7.9083,6.3532e-008,85221,85278,1.6937,1.6947,3.0304e-006,0.020966,0.020966,1,0.0039771,-0.0010485,-1e-005,0.0035356
1173.4,43.68,-0.066401,-7.9039,268.88,43.68,-0.066263,-7.9044,6.1572e-008,82186,82242,1.6374,1.6383,2.9368e-006,0.020967,0.020967,1,0.003983,-0.0010543,-1e-005,0.0035356
1173.3,43.737,-0.065499,-7.8999,268.86,43.736,-0.065364,-7.9005,5.9617e-008,79158,79212,1.5812,1.5821,2.8434e-006,0.020968,0.020968,1,0.0039888,-0.0010602,-1e-005,0.0035356
1173.3,43.794,-0.064603,-7.8959,268.84,43.793,-0.064471,-7.8964,5.7667e-008,76137,76189,1.5251,1.526,2.7502e-006,0.020969,0.020969,1,0.0039947,-0.001066,-1e-005,0.0035356
1173.3,43.851,-0.063712,-7.8916,268.82,43.85,-0.063583,-7.8922,5.5722e-008,73122,73172,1.4691,1.47,2.6573e-006,0.02097,0.020971,1,0.0040006,-0.0010719,-1e-005,0.0035356
1173.3,43.908,-0.062826,-7.8873,268.8,43.907,-0.0627,-7.8879,5.3782e-008,70113,70162,1.4133,1.4141,2.5647e-006,0.020971,0.020972,1,0.0040064,-0.0010777,-1e-005,0.0035356
1173.2,43.965,-0.061945,-7.8829,268.78,43.964,-0.061823,-7.8834,5.1848e-008,67111,67157,1.3576,1.3584,2.4723e-006,0.020972,0.020973,1,0.0040123,-0.0010836,-1e-005,0.0035356
1173.2,44.019,-0.061102,-7.878,268.76,44.018,-0.060983,-7.8785,5.0042e-008,64354,64399,1.3061,1.3069,2.3861e-006,0.020974,0.020974,1,0.0040181,-0.0010895,-1e-005,0.0035356
1173.2,44.063,-0.060369,-7.8719,268.75,44.062,-0.060252,-7.8725,4.8631e-008,62360,62403,1.2674,1.2682,2.3187e-006,0.020975,0.020975,1,0.004024,-0.0010953,-1e-005,0.0035356
1173.2,44.107,-0.059643,-7.8658,268.73,44.106,-0.059528,-7.8663,4.7224e-008,60370,60412,1.2288,1.2295,2.2515e-006,0.020976,0.020976,1,0.0040298,-0.0011012,-1e-005,0.0035356
1173.2,44.151,-0.058923,-7.8595,268.72,44.15,-0.058809,-7.8601,4.5821e-008,58385,58425,1.1903,1.191,2.1845e-006,0.020977,0.020977,1,0.0040357,-0.001107,-1e-005,0.0035356
1173.2,44.195,-0.058208,-7.8532,268.71,44.194,-0.058096,-7.8537,4.4421e-008,56403,56442,1.1519,1.1526,2.1177e-006,0.020978,0.020978,1,0.0040416,-0.0011129,-1e-005,0.0035356
1173.2,44.239,-0.057499,-7.8468,268.69,44.238,-0.057389,-7.8473,4.3025e-008,54426,54464,1.1136,1.1142,2.051e-006,0.020979,0.02098,1,0.0040474,-0.0011188,-1e-005,0.0035356
1173.2,44.283,-0.056795,-7.8402,268.68,44.282,-0.056687,-7.8407,4.1632e-008,52454,52490,1.0754,1.076,1.9845e-006,0.02098,0.020981,1,0.0040533,-0.0011246,-1e-005,0.0035356
1173.2,44.327,-0.056096,-7.8336,268.66,44.326,-0.055991,-7.8341,4.0243e-008,50486,50521,1.0372,1.0378,1.9182e-006,0.020982,0.020982,1,0.0040591,-0.0011305,-1e-005,0.0035356
1173.2,44.371,-0.055403,-7.8268,268.65,44.369,-0.0553,-7.8274,3.8857e-008,48522,48556,0.99917,0.99976,1.852e-006,0.020983,0.020983,1,0.004065,-0.0011363,-1e-005,0.0035356
1173.2,44.415,-0.054715,-7.82,268.64,44.413,-0.054613,-7.8205,3.7476e-008,46563,46595,0.96122,0.96178,1.786e-006,0.020984,0.020984,1,0.0040708,-0.0011422,-1e-005,0.0035356
1173.3,44.455,-0.054065,-7.8121,268.62,44.454,-0.053965,-7.8126,3.6229e-008,44844,44875,0.92747,0.92801,1.7265e-006,0.020985,0.020985,1,0.0040767,-0.001148,-1e-005,0.0035356
1173.3,44.492,-0.053456,-7.8031,268.61,44.49,-0.053357,-7.8036,3.5132e-008,43391,43421,0.89838,0.8989,1.6742e-006,0.020986,0.020987,1,0.0040826,-0.0011539,-1e-005,0.0035356
1173.3,44.528,-0.052852,-7.794,268.6,44.527,-0.052754,-7.7945,3.4038e-008,41941,41970,0.86936,0.86987,1.622e-006,0.020988,0.020988,1,0.0040884,-0.0011598,-1e-005,0.0035356
1173.4,44.565,-0.052252,-7.7848,268.59,44.564,-0.052156,-7.7853,3.2947e-008,40495,40523,0.84041,0.8409,1.5699e-006,0.020989,0.020989,1,0.0040943,-0.0011656,-1e-005,0.0035356
1173.4,44.602,-0.051658,-7.7755,268.58,44.6,-0.051563,-7.776,3.1859e-008,39052,39079,0.81154,0.81201,1.5179e-006,0.02099,0.020991,1,0.0041001,-0.0011715,-1e-005,0.0035356
1173.4,44.638,-0.051068,-7.7661,268.57,44.637,-0.050974,-7.7666,3.0773e-008,37613,37639,0.78273,0.78318,1.4661e-006,0.020992,0.020992,1,0.004106,-0.0011773,-1e-005,0.0035356
1173.4,44.675,-0.050483,-7.7566,268.56,44.673,-0.05039,-7.7571,2.9691e-008,36177,36202,0.75399,0.75443,1.4145e-006,0.020993,0.020993,1,0.0041118,-0.0011832,-1e-005,0.0035356
1173.5,44.712,-0.049902,-7.747,268.55,44.71,-0.049811,-7.7475,2.8611e-008,34744,34768,0.72532,0.72574,1.3629e-006,0.020994,0.020995,1,0.0041177,-0.001189,-1e-005,0.0035356
1173.5,44.748,-0.049325,-7.7373,268.54,44.746,-0.049235,-7.7378,2.7533e-008,33314,33338,0.69672,0.69713,1.3115e-006,0.020996,0.020996,1,0.0041236,-0.0011949,-1e-005,0.0035356
1173.5,44.785,-0.048753,-7.7275,268.53,44.783,-0.048664,-7.7281,2.6459e-008,31888,31910,0.6682,0.66858,1.2602e-006,0.020997,0.020997,1,0.0041294,-0.0012008,-1e-005,0.0035356
1173.6,44.816,-0.048214,-7.7173,268.53,44.814,-0.048126,-7.7178,2.5581e-008,30757,30778,0.64524,0.64561,1.2183e-006,0.020998,0.020999,1,0.0041353,-0.0012066,-1e-005,0.0035356
1173.6,44.845,-0.047692,-7.7068,268.52,44.843,-0.047606,-7.7073,2.4785e-008,29747,29768,0.62459,0.62494,1.1803e-006,0.021,0.021,1,0.0041411,-0.0012125,-1e-005,0.0035356
1173.7,44.874,-0.047175,-7.6962,268.51,44.872,-0.047089,-7.6967,2.399e-008,28739,28759,0.60398,0.60433,1.1424e-006,0.021001,0.021001,1,0.004147,-0.0012183,-1e-005,0.0035356
1173.7,44.903,-0.046662,-7.6855,268.51,44.901,-0.046577,-7.686,2.3198e-008,27734,27754,0.58343,0.58376,1.1046e-006,0.021002,0.021003,1,0.0041528,-0.0012242,-1e-005,0.0035356
1173.8,44.932,-0.046152,-7.6747,268.5,44.93,-0.046069,-7.6752,2.2407e-008,26732,26750,0.56292,0.56324,1.0669e-006,0.021004,0.021004,1,0.0041587,-0.00123,-1e-005,0.0035356
1173.8,44.961,-0.045647,-7.6638,268.49,44.959,-0.045564,-7.6643,2.1619e-008,25731,25749,0.54246,0.54277,1.0293e-006,0.021005,0.021006,1,0.0041646,-0.0012359,-1e-005,0.0035356
1173.9,44.99,-0.045145,-7.6529,268.49,44.988,-0.045064,-7.6534,2.0832e-008,24733,24750,0.52206,0.52235,9.9179e-007,0.021007,0.021007,1,0.0041704,-0.0012418,-1e-005,0.0035356
1173.9,45.019,-0.044647,-7.6418,268.48,45.017,-0.044566,-7.6424,2.0047e-008,23737,23754,0.5017,0.50198,9.5437e-007,0.021008,0.021009,1,0.0041763,-0.0012476,-1e-005,0.0035356
